from charingCross to london
at 14:00 this tuesday
[O--------------------------------------------------]0 seconds to go.  loc not valid  51.713371 , -0.518899 .
[IIIIIIO--------------------------------------------]22 seconds to go.  loc not valid  51.6688950727 , -0.416081304348 .
[IIIIII-O-------------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.404657115942 .
[IIIIII-O-------------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.393232927536 .
[IIIIII--O------------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.38180873913 .
[IIIIII---O-----------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.370384550725 .
[IIIIII----O----------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.358960362319 .
[IIIIII----O----------------------------------------]22 seconds to go.  loc not valid  51.6688950727 , -0.347536173913 .
[IIIIII-----O---------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.336111985507 .
[IIIIII------O--------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.324687797101 .
[IIIIII------O--------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.313263608696 .
[IIIIII-------O-------------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.30183942029 .
[IIIIII--------O------------------------------------]22 seconds to go.  loc not valid  51.6688950727 , -0.290415231884 .
[IIIIII---------O-----------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.278991043478 .
[IIIIII---------O-----------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.267566855072 .
[IIIIII----------O----------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.256142666667 .
[IIIIII-----------O---------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.244718478261 .
[IIIIII-----------O---------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.233294289855 .
[IIIIII------------O--------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.221870101449 .
[IIIIII-------------O-------------------------------]21 seconds to go.  loc not valid  51.6688950727 , -0.210445913043 .
[IIIIII--------------O------------------------------]36 seconds to go.  loc not valid  51.6688950727 , -0.199021724638 .
[IIIIII--------------O------------------------------]24 seconds to go.  .
[IIIIII---------------O-----------------------------]22 seconds to go.  .
[IIIIII----------------O----------------------------]21 seconds to go.  .
[IIIIII----------------O----------------------------]22 seconds to go.  .
[IIIIII-----------------O---------------------------]21 seconds to go.  .
[IIIIII------------------O--------------------------]21 seconds to go.  .
[IIIIII-------------------O-------------------------]21 seconds to go.  .
[IIIIII-------------------O-------------------------]21 seconds to go.  .
[IIIIII--------------------O------------------------]21 seconds to go.  .
[IIIIII---------------------O-----------------------]22 seconds to go.  .
[IIIIII---------------------O-----------------------]21 seconds to go.  .
[IIIIII----------------------O----------------------]21 seconds to go.  .
[IIIIII-----------------------O---------------------]21 seconds to go.  .
[IIIIII------------------------O--------------------]21 seconds to go.  .
[IIIIII------------------------O--------------------]21 seconds to go.  .
[IIIIII-------------------------O-------------------]21 seconds to go.  .
[IIIIII--------------------------O------------------]34 seconds to go.  loc not valid  51.6688950727 , -0.00481052173913 .
[IIIIII--------------------------O------------------]25 seconds to go.  loc not valid  51.6688950727 , 0.00661366666667 .
[IIIIII---------------------------O-----------------]21 seconds to go.  loc not valid  51.6688950727 , 0.0180378550725 .
[IIIIII----------------------------O----------------]22 seconds to go.  loc not valid  51.6688950727 , 0.0294620434783 .
[IIIIII-----------------------------O---------------]21 seconds to go.  loc not valid  51.6688950727 , 0.0408862318841 .
[IIIIII-----------------------------O---------------]36 seconds to go.  loc not valid  51.6688950727 , 0.0523104202899 .
[IIIIII------------------------------O--------------]29 seconds to go.  loc not valid  51.6688950727 , 0.0637346086957 .
[IIIIII-------------------------------O-------------]22 seconds to go.  loc not valid  51.6688950727 , 0.0751587971014 .
[IIIIII-------------------------------O-------------]21 seconds to go.  loc not valid  51.6688950727 , 0.0865829855072 .
[IIIIII--------------------------------O------------]21 seconds to go.  loc not valid  51.6688950727 , 0.098007173913 .
[IIIIII---------------------------------O-----------]21 seconds to go.  loc not valid  51.6688950727 , 0.109431362319 .
[IIIIII----------------------------------O----------]21 seconds to go.  loc not valid  51.6688950727 , 0.120855550725 .
[IIIIII----------------------------------O----------]21 seconds to go.  loc not valid  51.6688950727 , 0.13227973913 .
[IIIIII-----------------------------------O---------]22 seconds to go.  loc not valid  51.6688950727 , 0.143703927536 .
[IIIIII------------------------------------O--------]21 seconds to go.  loc not valid  51.6688950727 , 0.155128115942 .
[IIIIII------------------------------------O--------]21 seconds to go.  loc not valid  51.6688950727 , 0.166552304348 .
[IIIIII-------------------------------------O-------]21 seconds to go.  loc not valid  51.6688950727 , 0.177976492754 .
[IIIIII--------------------------------------O------]35 seconds to go.  loc not valid  51.6688950727 , 0.189400681159 .
[IIIIII---------------------------------------O-----]32 seconds to go.  loc not valid  51.6688950727 , 0.200824869565 .
[IIIIII---------------------------------------O-----]21 seconds to go.  loc not valid  51.6688950727 , 0.212249057971 .
[IIIIII----------------------------------------O----]21 seconds to go.  loc not valid  51.6688950727 , 0.223673246377 .
[IIIIII-----------------------------------------O---]21 seconds to go.  loc not valid  51.6688950727 , 0.235097434783 .
[IIIIII-----------------------------------------O---]21 seconds to go.  loc not valid  51.6688950727 , 0.246521623188 .
[IIIIII------------------------------------------O--]21 seconds to go.  loc not valid  51.6688950727 , 0.257945811594 .
[IIIIII-------------------------------------------O-]21 seconds to go.  loc not valid  51.6688950727 , 0.26937 .
[OIIIIIII-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.518899 .
[OIIIIIII-------------------------------------------]30 seconds to go.  loc not valid  51.6614824182 , -0.507474811594 .
[IOIIIIII-------------------------------------------]27 seconds to go.  loc not valid  51.6614824182 , -0.496050623188 .
[IIOIIIII-------------------------------------------]29 seconds to go.  loc not valid  51.6614824182 , -0.484626434783 .
[IIOIIIII-------------------------------------------]36 seconds to go.  loc not valid  51.6614824182 , -0.473202246377 .
[IIIOIIII-------------------------------------------]22 seconds to go.  loc not valid  51.6614824182 , -0.461778057971 .
[IIIIOIII-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.450353869565 .
[IIIIIOII-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.438929681159 .
[IIIIIOII-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.427505492754 .
[IIIIIIOI-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.416081304348 .
[IIIIIIIO-------------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.404657115942 .
[IIIIIIIO-------------------------------------------]33 seconds to go.  loc not valid  51.6614824182 , -0.393232927536 .
[IIIIIII-O------------------------------------------]25 seconds to go.  loc not valid  51.6614824182 , -0.38180873913 .
[IIIIIII--O-----------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.370384550725 .
[IIIIIII---O----------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.358960362319 .
[IIIIIII---O----------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.347536173913 .
[IIIIIII----O---------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.336111985507 .
[IIIIIII-----O--------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.324687797101 .
[IIIIIII-----O--------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.313263608696 .
[IIIIIII------O-------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.30183942029 .
[IIIIIII-------O------------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.290415231884 .
[IIIIIII--------O-----------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.278991043478 .
[IIIIIII--------O-----------------------------------]20 seconds to go.  loc not valid  51.6614824182 , -0.267566855072 .
[IIIIIII---------O----------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.256142666667 .
[IIIIIII----------O---------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.244718478261 .
[IIIIIII----------O---------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.233294289855 .
[IIIIIII-----------O--------------------------------]21 seconds to go.  loc not valid  51.6614824182 , -0.221870101449 .
[IIIIIII------------O-------------------------------]21 seconds to go.  .
[IIIIIII-------------O------------------------------]20 seconds to go.  .
[IIIIIII-------------O------------------------------]20 seconds to go.  .
[IIIIIII--------------O-----------------------------]20 seconds to go.  .
[IIIIIII---------------O----------------------------]20 seconds to go.  .
[IIIIIII---------------O----------------------------]20 seconds to go.  .
[IIIIIII----------------O---------------------------]20 seconds to go.  .
[IIIIIII-----------------O--------------------------]21 seconds to go.  .
[IIIIIII------------------O-------------------------]20 seconds to go.  .
[IIIIIII------------------O-------------------------]21 seconds to go.  .
[IIIIIII-------------------O------------------------]20 seconds to go.  .
[IIIIIII--------------------O-----------------------]21 seconds to go.  .
[IIIIIII--------------------O-----------------------]21 seconds to go.  .
[IIIIIII---------------------O----------------------]20 seconds to go.  .
[IIIIIII----------------------O---------------------]21 seconds to go.  .
[IIIIIII-----------------------O--------------------]21 seconds to go.  .
[IIIIIII-----------------------O--------------------]20 seconds to go.  .
[IIIIIII------------------------O-------------------]21 seconds to go.  .
[IIIIIII-------------------------O------------------]20 seconds to go.  loc not valid  51.6614824182 , -0.00481052173913 .
[IIIIIII-------------------------O------------------]20 seconds to go.  loc not valid  51.6614824182 , 0.00661366666667 .
[IIIIIII--------------------------O-----------------]20 seconds to go.  loc not valid  51.6614824182 , 0.0180378550725 .
[IIIIIII---------------------------O----------------]21 seconds to go.  loc not valid  51.6614824182 , 0.0294620434783 .
[IIIIIII----------------------------O---------------]20 seconds to go.  loc not valid  51.6614824182 , 0.0408862318841 .
[IIIIIII----------------------------O---------------]21 seconds to go.  loc not valid  51.6614824182 , 0.0523104202899 .
[IIIIIII-----------------------------O--------------]21 seconds to go.  loc not valid  51.6614824182 , 0.0637346086957 .
[IIIIIII------------------------------O-------------]20 seconds to go.  loc not valid  51.6614824182 , 0.0751587971014 .
[IIIIIII------------------------------O-------------]20 seconds to go.  loc not valid  51.6614824182 , 0.0865829855072 .
[IIIIIII-------------------------------O------------]21 seconds to go.  loc not valid  51.6614824182 , 0.098007173913 .
[IIIIIII--------------------------------O-----------]21 seconds to go.  loc not valid  51.6614824182 , 0.109431362319 .
[IIIIIII---------------------------------O----------]21 seconds to go.  loc not valid  51.6614824182 , 0.120855550725 .
[IIIIIII---------------------------------O----------]21 seconds to go.  loc not valid  51.6614824182 , 0.13227973913 .
[IIIIIII----------------------------------O---------]23 seconds to go.  loc not valid  51.6614824182 , 0.143703927536 .
[IIIIIII-----------------------------------O--------]27 seconds to go.  loc not valid  51.6614824182 , 0.155128115942 .
[IIIIIII-----------------------------------O--------]29 seconds to go.  loc not valid  51.6614824182 , 0.166552304348 .
[IIIIIII------------------------------------O-------]30 seconds to go.  loc not valid  51.6614824182 , 0.177976492754 .
[IIIIIII-------------------------------------O------]21 seconds to go.  loc not valid  51.6614824182 , 0.189400681159 .
[IIIIIII--------------------------------------O-----]21 seconds to go.  loc not valid  51.6614824182 , 0.200824869565 .
[IIIIIII--------------------------------------O-----]21 seconds to go.  loc not valid  51.6614824182 , 0.212249057971 .
[IIIIIII---------------------------------------O----]21 seconds to go.  loc not valid  51.6614824182 , 0.223673246377 .
[IIIIIII----------------------------------------O---]20 seconds to go.  loc not valid  51.6614824182 , 0.235097434783 .
[IIIIIII----------------------------------------O---]20 seconds to go.  loc not valid  51.6614824182 , 0.246521623188 .
[IIIIIII-----------------------------------------O--]20 seconds to go.  loc not valid  51.6614824182 , 0.257945811594 .
[IIIIIII------------------------------------------O-]20 seconds to go.  loc not valid  51.6614824182 , 0.26937 .
[OIIIIIIII------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.518899 .
[OIIIIIIII------------------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.507474811594 .
[IOIIIIIII------------------------------------------]22 seconds to go.  loc not valid  51.6540697636 , -0.496050623188 .
[IIOIIIIII------------------------------------------]35 seconds to go.  loc not valid  51.6540697636 , -0.484626434783 .
[IIOIIIIII------------------------------------------]22 seconds to go.  loc not valid  51.6540697636 , -0.473202246377 .
[IIIOIIIII------------------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.461778057971 .
[IIIIOIIII------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.450353869565 .
[IIIIIOIII------------------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.438929681159 .
[IIIIIOIII------------------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.427505492754 .
[IIIIIIOII------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.416081304348 .
[IIIIIIIOI------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.404657115942 .
[IIIIIIIOI------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.393232927536 .
[IIIIIIIIO------------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.38180873913 .
[IIIIIIII-O-----------------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.370384550725 .
[IIIIIIII--O----------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.358960362319 .
[IIIIIIII--O----------------------------------------]34 seconds to go.  loc not valid  51.6540697636 , -0.347536173913 .
[IIIIIIII---O---------------------------------------]23 seconds to go.  loc not valid  51.6540697636 , -0.336111985507 .
[IIIIIIII----O--------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.324687797101 .
[IIIIIIII----O--------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.313263608696 .
[IIIIIIII-----O-------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.30183942029 .
[IIIIIIII------O------------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.290415231884 .
[IIIIIIII-------O-----------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.278991043478 .
[IIIIIIII-------O-----------------------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.267566855072 .
[IIIIIIII--------O----------------------------------]21 seconds to go.  loc not valid  51.6540697636 , -0.256142666667 .
[IIIIIIII---------O---------------------------------]21 seconds to go.  .
[IIIIIIII---------O---------------------------------]20 seconds to go.  .
[IIIIIIII----------O--------------------------------]20 seconds to go.  .
[IIIIIIII-----------O-------------------------------]20 seconds to go.  .
[IIIIIIII------------O------------------------------]20 seconds to go.  .
[IIIIIIII------------O------------------------------]21 seconds to go.  .
[IIIIIIII-------------O-----------------------------]20 seconds to go.  .
[IIIIIIII--------------O----------------------------]20 seconds to go.  .
[IIIIIIII--------------O----------------------------]20 seconds to go.  .
[IIIIIIII---------------O---------------------------]20 seconds to go.  .
[IIIIIIII----------------O--------------------------]21 seconds to go.  .
[IIIIIIII-----------------O-------------------------]20 seconds to go.  .
[IIIIIIII-----------------O-------------------------]20 seconds to go.  .
[IIIIIIII------------------O------------------------]20 seconds to go.  .
[IIIIIIII-------------------O-----------------------]20 seconds to go.  .
[IIIIIIII-------------------O-----------------------]20 seconds to go.  .
[IIIIIIII--------------------O----------------------]20 seconds to go.  .
[IIIIIIII---------------------O---------------------]20 seconds to go.  .
[IIIIIIII----------------------O--------------------]21 seconds to go.  .
[IIIIIIII----------------------O--------------------]21 seconds to go.  .
[IIIIIIII-----------------------O-------------------]20 seconds to go.  .
[IIIIIIII------------------------O------------------]20 seconds to go.  loc not valid  51.6540697636 , -0.00481052173913 .
[IIIIIIII------------------------O------------------]20 seconds to go.  loc not valid  51.6540697636 , 0.00661366666667 .
[IIIIIIII-------------------------O-----------------]20 seconds to go.  loc not valid  51.6540697636 , 0.0180378550725 .
[IIIIIIII--------------------------O----------------]21 seconds to go.  loc not valid  51.6540697636 , 0.0294620434783 .
[IIIIIIII---------------------------O---------------]20 seconds to go.  loc not valid  51.6540697636 , 0.0408862318841 .
[IIIIIIII---------------------------O---------------]20 seconds to go.  loc not valid  51.6540697636 , 0.0523104202899 .
[IIIIIIII----------------------------O--------------]20 seconds to go.  loc not valid  51.6540697636 , 0.0637346086957 .
[IIIIIIII-----------------------------O-------------]20 seconds to go.  loc not valid  51.6540697636 , 0.0751587971014 .
[IIIIIIII-----------------------------O-------------]21 seconds to go.  loc not valid  51.6540697636 , 0.0865829855072 .
[IIIIIIII------------------------------O------------]20 seconds to go.  loc not valid  51.6540697636 , 0.098007173913 .
[IIIIIIII-------------------------------O-----------]20 seconds to go.  loc not valid  51.6540697636 , 0.109431362319 .
[IIIIIIII--------------------------------O----------]20 seconds to go.  loc not valid  51.6540697636 , 0.120855550725 .
[IIIIIIII--------------------------------O----------]20 seconds to go.  loc not valid  51.6540697636 , 0.13227973913 .
[IIIIIIII---------------------------------O---------]20 seconds to go.  loc not valid  51.6540697636 , 0.143703927536 .
[IIIIIIII----------------------------------O--------]20 seconds to go.  loc not valid  51.6540697636 , 0.155128115942 .
[IIIIIIII----------------------------------O--------]20 seconds to go.  loc not valid  51.6540697636 , 0.166552304348 .
[IIIIIIII-----------------------------------O-------]20 seconds to go.  loc not valid  51.6540697636 , 0.177976492754 .
[IIIIIIII------------------------------------O------]20 seconds to go.  loc not valid  51.6540697636 , 0.189400681159 .
[IIIIIIII-------------------------------------O-----]20 seconds to go.  loc not valid  51.6540697636 , 0.200824869565 .
[IIIIIIII-------------------------------------O-----]21 seconds to go.  loc not valid  51.6540697636 , 0.212249057971 .
[IIIIIIII--------------------------------------O----]20 seconds to go.  loc not valid  51.6540697636 , 0.223673246377 .
[IIIIIIII---------------------------------------O---]20 seconds to go.  loc not valid  51.6540697636 , 0.235097434783 .
[IIIIIIII---------------------------------------O---]23 seconds to go.  loc not valid  51.6540697636 , 0.246521623188 .
[IIIIIIII----------------------------------------O--]22 seconds to go.  loc not valid  51.6540697636 , 0.257945811594 .
[IIIIIIII-----------------------------------------O-]35 seconds to go.  loc not valid  51.6540697636 , 0.26937 .
[OIIIIIIIII-----------------------------------------]27 seconds to go.  loc not valid  51.6466571091 , -0.518899 .
[OIIIIIIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.507474811594 .
[IOIIIIIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.496050623188 .
[IIOIIIIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.484626434783 .
[IIOIIIIIII-----------------------------------------]21 seconds to go.  loc not valid  51.6466571091 , -0.473202246377 .
[IIIOIIIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.461778057971 .
[IIIIOIIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.450353869565 .
[IIIIIOIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.438929681159 .
[IIIIIOIIII-----------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.427505492754 .
[IIIIIIOIII-----------------------------------------]34 seconds to go.  loc not valid  51.6466571091 , -0.416081304348 .
[IIIIIIIOII-----------------------------------------]25 seconds to go.  loc not valid  51.6466571091 , -0.404657115942 .
[IIIIIIIOII-----------------------------------------]34 seconds to go.  loc not valid  51.6466571091 , -0.393232927536 .
[IIIIIIIIOI-----------------------------------------]33 seconds to go.  loc not valid  51.6466571091 , -0.38180873913 .
[IIIIIIIIIO-----------------------------------------]29 seconds to go.  loc not valid  51.6466571091 , -0.370384550725 .
[IIIIIIIII-O----------------------------------------]21 seconds to go.  loc not valid  51.6466571091 , -0.358960362319 .
[IIIIIIIII-O----------------------------------------]21 seconds to go.  loc not valid  51.6466571091 , -0.347536173913 .
[IIIIIIIII--O---------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.336111985507 .
[IIIIIIIII---O--------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.324687797101 .
[IIIIIIIII---O--------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.313263608696 .
[IIIIIIIII----O-------------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.30183942029 .
[IIIIIIIII-----O------------------------------------]21 seconds to go.  loc not valid  51.6466571091 , -0.290415231884 .
[IIIIIIIII------O-----------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.278991043478 .
[IIIIIIIII------O-----------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.267566855072 .
[IIIIIIIII-------O----------------------------------]20 seconds to go.  loc not valid  51.6466571091 , -0.256142666667 .
[IIIIIIIII--------O---------------------------------]20 seconds to go.  .
[IIIIIIIII--------O---------------------------------]20 seconds to go.  .
[IIIIIIIII---------O--------------------------------]20 seconds to go.  .
[IIIIIIIII----------O-------------------------------]20 seconds to go.  .
[IIIIIIIII-----------O------------------------------]20 seconds to go.  .
[IIIIIIIII-----------O------------------------------]20 seconds to go.  .
[IIIIIIIII------------O-----------------------------]20 seconds to go.  .
[IIIIIIIII-------------O----------------------------]21 seconds to go.  .
[IIIIIIIII-------------O----------------------------]20 seconds to go.  .
[IIIIIIIII--------------O---------------------------]20 seconds to go.  .
[IIIIIIIII---------------O--------------------------]20 seconds to go.  .
[IIIIIIIII----------------O-------------------------]20 seconds to go.  .
[IIIIIIIII----------------O-------------------------]20 seconds to go.  .
[IIIIIIIII-----------------O------------------------]21 seconds to go.  .
[IIIIIIIII------------------O-----------------------]20 seconds to go.  .
[IIIIIIIII------------------O-----------------------]20 seconds to go.  .
[IIIIIIIII-------------------O----------------------]20 seconds to go.  .
[IIIIIIIII--------------------O---------------------]20 seconds to go.  .
[IIIIIIIII---------------------O--------------------]32 seconds to go.  .
[IIIIIIIII---------------------O--------------------]24 seconds to go.  .
[IIIIIIIII----------------------O-------------------]25 seconds to go.  .
[IIIIIIIII-----------------------O------------------]23 seconds to go.  loc not valid  51.6466571091 , -0.00481052173913 .
[IIIIIIIII-----------------------O------------------]34 seconds to go.  loc not valid  51.6466571091 , 0.00661366666667 .
[IIIIIIIII------------------------O-----------------]21 seconds to go.  loc not valid  51.6466571091 , 0.0180378550725 .
[IIIIIIIII-------------------------O----------------]22 seconds to go.  loc not valid  51.6466571091 , 0.0294620434783 .
[IIIIIIIII--------------------------O---------------]20 seconds to go.  loc not valid  51.6466571091 , 0.0408862318841 .
[IIIIIIIII--------------------------O---------------]20 seconds to go.  loc not valid  51.6466571091 , 0.0523104202899 .
[IIIIIIIII---------------------------O--------------]20 seconds to go.  loc not valid  51.6466571091 , 0.0637346086957 .
[IIIIIIIII----------------------------O-------------]20 seconds to go.  loc not valid  51.6466571091 , 0.0751587971014 .
[IIIIIIIII----------------------------O-------------]20 seconds to go.  loc not valid  51.6466571091 , 0.0865829855072 .
[IIIIIIIII-----------------------------O------------]21 seconds to go.  loc not valid  51.6466571091 , 0.098007173913 .
[IIIIIIIII------------------------------O-----------]20 seconds to go.  loc not valid  51.6466571091 , 0.109431362319 .
[IIIIIIIII-------------------------------O----------]20 seconds to go.  loc not valid  51.6466571091 , 0.120855550725 .
[IIIIIIIII-------------------------------O----------]20 seconds to go.  loc not valid  51.6466571091 , 0.13227973913 .
[IIIIIIIII--------------------------------O---------]20 seconds to go.  loc not valid  51.6466571091 , 0.143703927536 .
[IIIIIIIII---------------------------------O--------]21 seconds to go.  loc not valid  51.6466571091 , 0.155128115942 .
[IIIIIIIII---------------------------------O--------]20 seconds to go.  loc not valid  51.6466571091 , 0.166552304348 .
[IIIIIIIII----------------------------------O-------]20 seconds to go.  loc not valid  51.6466571091 , 0.177976492754 .
[IIIIIIIII-----------------------------------O------]20 seconds to go.  loc not valid  51.6466571091 , 0.189400681159 .
[IIIIIIIII------------------------------------O-----]20 seconds to go.  loc not valid  51.6466571091 , 0.200824869565 .
[IIIIIIIII------------------------------------O-----]20 seconds to go.  loc not valid  51.6466571091 , 0.212249057971 .
[IIIIIIIII-------------------------------------O----]20 seconds to go.  loc not valid  51.6466571091 , 0.223673246377 .
[IIIIIIIII--------------------------------------O---]20 seconds to go.  loc not valid  51.6466571091 , 0.235097434783 .
[IIIIIIIII--------------------------------------O---]20 seconds to go.  loc not valid  51.6466571091 , 0.246521623188 .
[IIIIIIIII---------------------------------------O--]20 seconds to go.  loc not valid  51.6466571091 , 0.257945811594 .
[IIIIIIIII----------------------------------------O-]20 seconds to go.  loc not valid  51.6466571091 , 0.26937 .
[OIIIIIIIII-----------------------------------------]32 seconds to go.  loc not valid  51.6392444545 , -0.518899 .
[OIIIIIIIII-----------------------------------------]33 seconds to go.  loc not valid  51.6392444545 , -0.507474811594 .
[IOIIIIIIII-----------------------------------------]28 seconds to go.  loc not valid  51.6392444545 , -0.496050623188 .
[IIOIIIIIII-----------------------------------------]22 seconds to go.  loc not valid  51.6392444545 , -0.484626434783 .
[IIOIIIIIII-----------------------------------------]22 seconds to go.  loc not valid  51.6392444545 , -0.473202246377 .
[IIIOIIIIII-----------------------------------------]21 seconds to go.  loc not valid  51.6392444545 , -0.461778057971 .
[IIIIOIIIII-----------------------------------------]21 seconds to go.  loc not valid  51.6392444545 , -0.450353869565 .
[IIIIIOIIII-----------------------------------------]22 seconds to go.  .
[IIIIIOIIII-----------------------------------------]23 seconds to go.  .
[IIIIIIOIII-----------------------------------------]27 seconds to go.  loc not valid  51.6392444545 , -0.416081304348 .
[IIIIIIIOII-----------------------------------------]25 seconds to go.  loc not valid  51.6392444545 , -0.404657115942 .
[IIIIIIIOII-----------------------------------------]33 seconds to go.  loc not valid  51.6392444545 , -0.393232927536 .
[IIIIIIIIOI-----------------------------------------]24 seconds to go.  loc not valid  51.6392444545 , -0.38180873913 .
[IIIIIIIIIO-----------------------------------------]28 seconds to go.  loc not valid  51.6392444545 , -0.370384550725 .
[IIIIIIIII-O----------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.358960362319 .
[IIIIIIIII-O----------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.347536173913 .
[IIIIIIIII--O---------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.336111985507 .
[IIIIIIIII---O--------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.324687797101 .
[IIIIIIIII---O--------------------------------------]21 seconds to go.  .
[IIIIIIIII----O-------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.30183942029 .
[IIIIIIIII-----O------------------------------------]20 seconds to go.  loc not valid  51.6392444545 , -0.290415231884 .
[IIIIIIIII------O-----------------------------------]20 seconds to go.  .
[IIIIIIIII------O-----------------------------------]19 seconds to go.  .
[IIIIIIIII-------O----------------------------------]19 seconds to go.  .
[IIIIIIIII--------O---------------------------------]19 seconds to go.  .
[IIIIIIIII--------O---------------------------------]20 seconds to go.  .
[IIIIIIIII---------O--------------------------------]21 seconds to go.  .
[IIIIIIIII----------O-------------------------------]19 seconds to go.  .
[IIIIIIIII-----------O------------------------------]19 seconds to go.  .
[IIIIIIIII-----------O------------------------------]31 seconds to go.  .
[IIIIIIIII------------O-----------------------------]23 seconds to go.  .
[IIIIIIIII-------------O----------------------------]19 seconds to go.  .
[IIIIIIIII-------------O----------------------------]19 seconds to go.  .
[IIIIIIIII--------------O---------------------------]20 seconds to go.  .
[IIIIIIIII---------------O--------------------------]20 seconds to go.  .
[IIIIIIIII----------------O-------------------------]20 seconds to go.  .
[IIIIIIIII----------------O-------------------------]20 seconds to go.  .
[IIIIIIIII-----------------O------------------------]20 seconds to go.  .
[IIIIIIIII------------------O-----------------------]19 seconds to go.  .
[IIIIIIIII------------------O-----------------------]19 seconds to go.  .
[IIIIIIIII-------------------O----------------------]33 seconds to go.  .
[IIIIIIIII--------------------O---------------------]26 seconds to go.  .
[IIIIIIIII---------------------O--------------------]19 seconds to go.  .
[IIIIIIIII---------------------O--------------------]19 seconds to go.  .
[IIIIIIIII----------------------O-------------------]32 seconds to go.  .
[IIIIIIIII-----------------------O------------------]23 seconds to go.  .
[IIIIIIIII-----------------------O------------------]20 seconds to go.  .
